PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PFGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PCEL,PLEL,TLEL,PREL,TREL,PCOL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PMGS,PQGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PTPS,PLSS,PTSS,PWSS,PFTS,PMTS,PQTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
2,2,2,2,19,Chris,Hoke,145,83,0,6,16,50,0,6,14526,29,14526,52,28,18,0,0,82,1,0,0,20,0,0,49,0,63,1009,78,80,22,24,0,3,30,0,1,0,70,0,0,0,0,26,100,0,0,2,0,30,0,0,76,2,2,6,2,0,15,28,29,49,3,1376,34,0,1,95,17,82,67,65,0,0,0,0,9,52,48,80,15,44,31,0,47,19,34,0,12,12,45,77,24,84,44,6,0,24,145,0,75,130,999,0,3,-31,0,0,125
0,0,0,0,89,Tommy,Maddox,1400,83,0,200,21,55,0,7,14750,29,14750,49,32,4,0,0,85,2,0,0,16,0,0,49,0,25,1009,70,20,32,24,0,1,47,0,2,0,66,0,0,0,0,226,100,1,1,4,0,45,0,0,8,0,4,200,4,0,1,90,76,47,7,1385,48,0,1,80,14,60,84,87,1,1,2,2,3,1,58,32,12,0,26,19,9,7,13,0,0,0,37,54,0,22,0,16,16,0,1400,0,76,60,622,0,3,-31,0,0,280
2,2,2,2,31,Chidi,Iwuoma,155,75,0,30,23,82,0,7,14786,29,14786,84,26,2,0,0,72,1,0,0,55,0,0,82,5,63,1009,73,55,22,32,0,13,27,0,0,0,74,0,0,0,0,28,100,1,1,3,3,40,0,0,29,2,3,30,3,0,15,20,23,72,3,1378,39,0,1,95,29,45,61,56,2,2,2,2,5,12,72,0,19,0,19,0,0,0,13,0,16,16,100,39,0,33,0,5,0,0,155,0,68,22,999,15,3,-31,0,0,170
2,2,2,2,14,Kendall,Simmons,500,67,0,60,16,82,0,0,14837,29,14837,59,25,15,0,0,71,0,0,0,16,0,0,57,5,30,1015,82,10,85,86,0,2,21,0,0,0,0,2,2,2,2,14,100,0,0,3,0,1,0,0,73,0,5,60,5,0,1,12,66,22,2,1396,10,0,1,95,18,90,85,74,3,2,3,2,26,34,7,68,7,51,26,35,34,44,17,0,8,8,100,74,64,77,42,0,48,23,500,0,75,153,999,10,2,-31,0,0,170
0,0,0,0,13,Freddie,Milons,90,85,0,0,17,86,0,5,14980,29,14980,86,24,4,0,0,50,0,0,0,68,0,0,86,4,27,1015,74,30,18,22,0,0,49,0,0,0,0,0,0,0,0,3,100,1,1,1,0,40,0,0,81,2,3,0,3,0,5,13,21,80,2,1387,51,0,1,95,13,44,61,42,2,2,2,2,0,1,86,32,34,11,31,0,0,9,10,0,3,3,100,15,0,16,0,23,0,0,90,0,71,30,999,85,2,-31,0,0,161
2,2,2,2,22,Chris,Hope,132,87,0,30,17,87,0,0,15285,29,15285,86,23,5,0,0,50,0,1,1,59,0,0,83,4,29,1015,82,63,25,24,0,7,32,0,0,0,0,0,0,0,0,64,100,5,0,1,0,30,0,0,28,2,3,30,3,0,3,18,50,84,2,1377,39,0,1,95,25,64,75,66,0,2,0,2,30,12,43,36,8,16,33,9,45,25,6,0,17,17,100,46,10,41,0,24,19,12,132,0,72,44,999,32,2,-31,0,0,161
2,5,2,5,50,Antwaan,Randle El,280,97,0,52,18,97,0,5,15294,29,15294,95,24,1,2,1,92,0,0,0,79,0,0,98,4,30,1015,91,18,12,11,0,0,57,0,0,22,95,0,0,0,0,86,100,0,0,2,0,1,0,0,82,2,4,52,4,0,2,55,68,81,2,1391,40,0,1,99,18,55,82,71,3,2,3,2,17,5,100,18,37,0,46,0,39,18,26,0,3,3,51,33,0,9,0,45,0,13,280,0,70,24,4,90,2,-31,0,0,335
2,2,2,2,10,Larry,Foote,117,77,0,27,10,74,0,1,15312,29,15312,75,24,5,0,0,50,0,0,0,43,0,0,74,3,30,1015,79,78,17,49,0,10,23,0,0,0,0,0,0,0,0,117,100,0,0,1,0,20,0,0,50,2,3,27,3,0,4,16,29,54,2,1369,20,1,1,95,10,70,67,66,2,2,2,2,0,50,62,24,50,12,16,0,100,27,9,0,14,14,0,27,58,1,0,20,16,25,117,0,72,74,999,10,2,-31,0,0,154
6,6,6,6,15,Lee,Mays,96,75,0,6,14,88,0,1,15383,29,15383,88,25,2,2,1,50,0,0,0,68,0,0,83,5,30,1015,80,25,15,15,0,1,47,0,0,0,0,0,0,0,0,235,100,5,5,1,0,30,0,0,89,2,3,6,3,0,6,21,30,80,2,1386,43,0,1,95,14,54,65,56,0,0,0,0,0,15,86,32,34,11,31,0,0,9,10,0,3,3,100,15,0,16,0,23,0,0,96,0,74,32,999,74,2,-31,0,0,170
2,2,2,2,18,Keydrick,Vincent,63,65,0,0,12,61,0,5,15602,29,15602,48,26,15,0,0,84,1,0,0,16,0,0,45,5,63,1009,84,20,79,88,0,3,15,0,0,0,70,0,0,0,0,159,100,0,0,1,0,10,0,0,68,0,1,0,1,0,15,10,49,22,3,1403,10,0,1,95,12,91,77,69,2,2,2,2,26,34,7,68,7,51,26,35,34,44,17,0,6,6,100,74,64,77,42,0,48,23,63,0,77,170,999,10,3,-31,0,0,174
2,2,2,2,9,Brett,Keisel,93,60,0,3,15,68,0,4,15741,29,15741,65,25,8,0,0,72,0,0,0,15,0,0,63,0,31,1015,69,75,12,24,0,3,23,0,2,0,69,0,0,0,0,26,100,0,0,1,0,25,0,0,99,2,3,3,3,0,7,20,39,47,2,1380,12,0,1,95,30,75,70,62,2,2,2,2,2,25,22,7,22,10,37,0,34,15,22,0,10,10,0,10,9,0,17,16,0,9,93,1,77,109,999,0,2,-31,0,0,126
0,0,0,0,15,Jeff,Reed,52,89,0,0,90,53,0,7,15767,29,15767,51,25,7,0,0,48,0,0,0,30,0,0,52,0,63,1009,83,26,10,10,0,0,20,0,2,0,91,0,0,0,0,135,100,1,1,1,0,40,0,0,3,1,2,0,2,0,15,15,45,53,2,1392,29,0,1,95,88,42,83,71,0,0,0,0,1,0,92,3,11,11,17,0,0,0,13,0,19,19,100,0,0,0,10,0,0,0,52,0,71,55,556,0,2,-31,0,0,132
2,2,2,2,35,Dan,Kreider,400,79,0,84,17,72,0,7,16067,29,16067,61,27,7,0,0,70,1,0,0,54,0,0,53,1,63,1009,82,34,65,82,1,3,60,0,4,0,63,0,0,0,0,266,100,0,0,4,0,1,0,0,35,0,4,84,4,0,15,16,54,48,4,1382,55,0,1,96,19,75,85,72,2,2,2,2,9,10,35,29,39,38,29,0,71,31,27,0,2,2,0,0,85,100,15,44,0,0,400,0,71,86,999,0,4,-31,0,0,136
2,2,2,2,14,Troy,Polamalu,850,90,0,90,12,89,0,13,16548,29,16548,92,23,5,0,0,86,0,0,0,62,0,0,88,7,16,1015,85,81,10,55,0,13,33,0,0,0,60,0,0,0,0,231,100,0,0,4,3,1,0,0,43,2,5,90,5,0,1,9,72,75,1,1389,45,0,1,95,11,66,82,65,2,2,2,2,0,30,51,8,29,0,40,0,0,0,43,0,18,18,100,0,0,0,0,17,0,17,850,1,70,46,999,45,1,-31,0,0,191
2,2,2,2,12,Alonzo,Jackson,240,70,0,56,33,83,0,0,16711,29,16711,80,23,1,0,0,73,0,0,0,46,0,0,76,6,27,1015,72,78,22,54,0,9,29,0,0,0,69,0,0,0,0,64,100,1,1,3,0,45,0,0,95,1,4,56,4,0,2,16,46,57,1,1379,24,0,1,95,33,72,74,65,2,2,2,2,9,30,38,23,24,10,36,29,100,38,0,0,15,15,29,61,45,87,5,0,13,27,240,0,76,106,999,0,1,-31,0,0,179
2,2,2,2,15,Ike,Taylor,123,80,0,30,22,92,0,14,16712,29,16712,92,24,2,0,0,64,0,0,0,54,0,0,87,5,28,1015,84,58,20,29,0,7,31,0,0,0,0,0,0,0,0,228,100,0,0,2,0,35,0,0,24,0,3,30,3,0,4,17,52,86,1,1400,50,0,1,95,21,57,74,65,0,0,0,0,0,10,22,9,15,2,26,0,0,1,7,0,16,16,100,32,0,83,0,0,0,20,123,0,72,31,999,64,1,-31,0,0,170
2,2,2,2,19,Verron,Haynes,70,82,0,0,22,87,0,5,16714,29,16714,86,25,6,0,0,80,0,0,0,66,0,0,84,6,31,1015,70,26,50,54,0,7,80,0,0,0,87,0,0,0,0,70,100,0,0,1,0,20,0,0,34,1,2,0,2,0,5,23,51,70,2,1375,78,0,1,95,18,66,83,62,0,0,0,0,9,10,35,29,39,38,29,0,71,31,27,0,2,2,0,0,5,100,5,44,0,0,70,1,70,63,86,0,2,-31,0,0,179
0,0,0,0,85,Ben,Roethlisbergr,900,90,0,260,20,70,0,4,17271,29,17271,68,22,0,0,0,95,0,0,0,55,0,0,65,0,11,1015,94,24,15,12,0,1,58,0,4,0,85,0,0,0,0,116,100,1,1,5,0,35,0,0,7,0,5,260,5,0,1,92,63,54,0,0,56,0,1,97,22,64,79,63,2,2,2,2,8,18,62,33,15,16,6,0,69,10,0,0,0,0,15,50,0,38,0,22,22,0,900,0,77,81,7,0,0,-31,0,0,131
6,5,6,5,12,Max,Starks,142,67,0,45,17,67,0,7,17359,29,17359,46,22,16,0,0,90,0,0,0,12,1,1,47,4,12,1015,84,15,82,88,0,12,19,0,0,0,61,2,2,2,2,62,100,0,0,3,3,20,0,0,78,2,3,45,3,0,3,10,42,28,0,0,14,0,1,90,11,90,70,52,2,2,2,2,12,55,0,70,15,63,12,0,47,77,15,0,5,5,100,100,38,100,22,77,18,58,142,0,79,190,999,0,0,-31,0,0,162
0,0,0,0,10,Nathaniel,Adibi,102,79,0,33,12,88,0,5,17407,29,17407,82,23,10,1,0,80,0,0,0,40,0,0,78,5,13,1015,83,69,11,48,0,3,33,0,0,0,76,8,8,8,8,241,100,0,0,3,0,20,0,0,93,2,3,33,3,0,5,16,20,66,0,0,35,0,1,95,14,65,62,44,2,2,2,2,19,33,70,39,30,23,38,34,75,30,24,0,13,13,32,58,26,41,6,9,21,17,102,0,75,94,999,0,0,-31,0,0,172
7,5,7,5,17,Ricardo,Colclough,300,87,0,80,18,93,0,1,17476,29,17476,90,22,9,0,0,84,0,0,0,73,0,0,90,5,6,1015,87,50,17,37,0,7,32,0,0,0,82,8,8,8,8,265,100,1,1,4,0,35,0,0,21,0,4,80,4,0,2,20,50,91,0,0,44,0,1,91,15,54,73,50,0,0,0,0,8,10,58,38,26,7,27,0,34,20,15,0,16,16,100,39,0,36,1,20,16,11,300,0,71,34,999,21,0,-31,0,0,172
2,2,2,2,23,Russell,Stuvaints,31,79,0,0,19,80,0,1,24164,29,24164,80,23,3,0,0,79,0,0,0,58,0,0,77,4,63,1009,77,66,15,50,0,8,27,0,0,0,93,8,8,8,8,262,100,1,1,1,0,74,0,0,33,2,1,0,1,0,15,30,19,79,1,0,40,0,1,90,21,50,57,45,0,0,0,0,4,15,61,7,41,8,37,0,50,0,26,0,18,18,100,18,5,61,0,27,0,8,31,0,72,40,999,12,1,-31,0,0,162
2,2,2,2,24,Dante,Brown,53,71,0,0,22,87,0,0,24192,29,24192,86,23,13,0,0,75,0,0,0,64,0,0,75,6,63,1009,64,32,28,32,0,1,75,0,0,0,62,3,0,3,0,114,100,0,1,1,0,45,0,0,46,2,2,0,2,0,15,32,37,65,1,1362,68,0,1,91,20,60,68,62,0,0,0,0,8,15,70,31,25,15,24,0,76,18,21,0,1,1,32,32,5,58,0,20,0,22,53,0,72,58,999,15,1,-31,0,0,181
1,0,1,0,21,Jim,Jones,53,67,0,0,12,43,0,7,26372,29,26372,42,26,12,0,0,83,0,0,0,12,0,0,46,0,63,1009,70,21,74,79,1,2,11,0,2,0,87,6,2,6,2,152,100,0,0,2,0,55,0,0,74,2,2,0,2,0,15,29,19,19,1,0,18,0,1,100,14,83,63,66,2,0,2,0,45,16,5,43,4,43,18,54,50,49,17,0,8,8,0,35,25,75,39,21,0,3,53,0,74,150,999,0,0,-31,0,0,125
7,5,7,5,23,Lance,Schulters,2000,90,0,170,23,85,0,5,956,30,956,86,29,7,0,0,88,1,0,0,67,0,0,86,5,27,1009,81,71,25,24,0,7,34,0,0,0,68,2,2,2,2,78,100,3,3,4,2,32,0,0,31,1,5,170,5,0,4,19,78,82,6,1443,48,0,1,86,15,66,90,88,2,2,2,2,0,16,46,13,36,0,38,0,5,0,30,0,17,17,20,29,10,21,0,8,0,27,2000,0,74,42,394,12,2,-31,0,0,352
0,0,0,0,17,Joe,Nedney,516,82,0,40,87,50,0,7,1401,30,1401,47,31,0,0,0,41,1,0,0,19,0,0,40,2,63,1009,65,18,23,24,0,5,20,0,4,0,90,0,0,0,0,185,100,3,3,2,0,45,1,0,6,0,4,40,4,0,15,25,48,31,8,1436,20,0,1,70,93,24,87,77,0,0,0,0,5,0,90,45,25,17,24,0,37,16,18,0,19,19,100,46,0,0,0,19,19,0,516,0,77,65,339,0,3,-31,0,0,308
4,4,4,4,31,Robert,Holcombe,440,75,0,48,21,89,0,7,1404,30,1404,87,28,4,0,0,82,1,5,5,67,0,0,80,5,7,1009,76,26,45,50,0,8,78,0,0,0,73,0,0,0,0,84,100,0,0,3,0,1,0,0,35,2,4,48,4,0,2,22,68,68,6,1424,74,0,1,89,16,70,82,67,0,0,0,0,0,36,75,32,34,11,44,0,77,20,15,0,2,2,50,15,1,82,1,23,13,7,440,1,71,48,999,0,2,-31,0,0,170
7,7,7,7,31,Kevin,Carter,2200,78,1,140,27,78,0,5,1413,30,1413,68,30,0,1,0,80,2,0,0,19,0,0,70,6,6,24,76,85,19,38,1,3,24,0,0,0,90,2,2,2,2,62,100,3,3,4,0,32,0,0,93,1,5,140,5,0,1,22,87,60,9,1414,31,0,1,86,18,87,91,87,2,2,2,2,2,25,22,7,22,10,37,0,34,15,22,0,10,10,0,10,9,0,17,16,0,9,2200,1,77,130,82,0,3,-31,0,0,64
0,0,0,0,90,Steve,McNair,2500,99,0,320,22,73,0,5,1706,30,1706,74,31,0,0,0,99,2,0,0,25,0,0,73,4,3,1015,82,16,35,28,0,1,68,0,0,13,82,0,0,0,0,6,100,3,3,4,0,40,0,1,9,1,5,320,5,0,1,94,99,62,9,1433,63,0,1,96,28,75,96,89,2,2,2,2,10,20,45,7,26,8,33,0,100,5,21,0,0,0,0,19,0,33,0,28,84,0,2500,1,74,75,314,0,9,-31,0,0,295
7,5,7,5,26,Eddie,George,2184,99,0,292,25,87,1,0,1707,30,1707,85,30,0,0,1,98,2,0,0,66,0,0,82,4,14,1015,88,17,40,38,0,7,88,0,0,21,69,0,0,0,0,156,100,0,0,3,0,1,0,1,27,0,4,292,4,0,1,39,79,79,8,1417,86,0,1,77,25,75,85,90,0,0,0,0,0,34,56,0,51,0,37,0,27,0,39,0,1,1,0,10,5,18,0,9,0,12,2184,1,75,75,176,10,8,-31,0,0,196
3,3,3,3,31,Brad,Hopkins,247,72,0,43,28,74,0,0,1712,30,1712,50,33,10,0,0,95,2,0,0,24,0,0,52,4,13,1015,81,13,94,95,0,3,19,0,0,0,63,0,0,0,0,84,100,0,0,1,0,20,0,0,72,0,1,43,1,0,1,21,89,29,11,1425,25,0,1,93,35,93,93,91,2,0,2,0,36,38,23,58,45,23,48,9,39,65,16,0,5,5,39,51,46,79,34,17,58,37,247,0,75,145,999,0,11,-31,0,0,161
3,3,3,3,15,Benji,Olson,57,62,0,2,29,68,0,4,1715,30,1715,45,29,14,0,0,92,1,0,0,20,0,0,44,0,16,1015,82,26,90,95,2,2,31,0,2,0,72,0,3,0,3,252,100,3,3,1,0,32,0,0,75,0,1,2,1,0,5,33,80,24,6,1438,21,0,1,78,33,94,91,87,2,2,2,2,45,16,5,43,4,43,18,54,50,49,17,0,8,8,0,35,25,75,39,21,0,3,57,0,76,160,999,0,6,-31,0,0,127
3,3,3,3,30,Fred,Miller,1336,60,0,116,32,68,0,5,1716,30,1716,50,31,13,0,0,93,2,0,0,28,0,0,51,4,9,1009,78,24,92,90,0,12,30,0,0,0,79,0,0,0,0,17,100,0,0,3,3,0,0,0,71,2,4,116,4,0,5,25,78,28,8,1435,15,0,1,94,37,92,88,85,2,2,2,2,11,37,0,49,11,44,8,0,40,27,18,0,9,9,100,68,44,100,39,45,25,0,1336,0,79,160,999,0,4,-31,0,0,162
7,7,7,7,21,Keith,Bulluck,3000,82,0,1200,33,90,0,0,1723,30,1723,87,27,4,0,1,87,1,0,0,65,0,0,87,5,30,1015,93,90,18,47,1,3,33,0,0,0,59,0,0,0,0,205,100,4,4,6,0,1,0,0,53,2,6,1200,6,0,1,28,88,67,4,1411,36,0,1,87,27,74,96,84,0,0,0,0,0,40,62,24,50,12,16,0,100,27,9,0,15,15,0,27,58,1,0,20,16,25,3000,1,75,75,496,0,4,-31,0,0,58
4,4,4,4,29,Samari,Rolle,149,92,0,49,18,94,0,7,1724,30,1724,94,27,0,0,0,81,1,0,0,79,0,0,92,4,16,1015,66,55,23,26,0,8,28,0,0,0,86,8,8,8,8,64,100,3,6,1,0,65,0,0,21,0,1,49,1,0,2,18,90,92,6,1441,50,0,1,90,25,46,93,90,0,0,0,0,5,12,72,0,19,0,19,0,0,0,13,0,16,16,100,39,0,33,0,5,0,0,149,0,72,15,384,25,6,-31,0,0,346
0,0,0,0,24,Craig,Hentrich,910,85,0,120,92,48,0,7,1730,30,1730,50,33,4,0,0,37,1,0,0,30,0,0,48,0,4,1009,78,12,26,18,0,5,18,0,1,0,59,0,0,0,0,152,100,3,3,5,0,50,0,0,15,1,6,120,6,0,8,29,46,28,10,1422,28,0,1,96,91,34,96,91,0,0,0,0,1,1,90,45,25,17,24,0,37,16,18,0,20,20,100,46,0,0,0,19,19,0,910,0,75,53,305,0,6,-31,0,0,127
2,2,2,2,19,Derrick,Mason,632,92,0,192,27,92,0,0,1738,30,1738,90,30,0,1,1,89,1,5,5,94,0,0,92,6,2,1015,84,29,29,28,0,0,46,0,0,0,85,0,1,0,1,118,100,0,0,3,0,1,0,0,85,2,4,192,4,0,4,34,88,85,7,1431,63,0,1,91,28,61,91,92,0,0,0,0,17,10,100,18,37,0,46,0,39,18,26,0,3,3,51,33,0,9,0,45,0,13,632,0,70,30,295,88,7,-31,0,0,285
2,2,2,2,18,Erron,Kinney,448,85,0,65,15,78,0,5,1741,30,1741,69,26,13,0,0,80,1,0,0,75,0,0,70,4,6,1015,84,34,62,68,2,13,70,0,0,0,78,2,2,2,2,62,100,3,3,5,3,40,0,0,88,2,5,65,5,0,3,19,64,70,4,1428,71,0,1,95,22,78,87,74,0,0,0,0,30,30,31,54,23,15,21,4,50,24,22,0,4,4,21,74,10,91,11,2,17,23,448,0,77,115,268,8,4,-31,0,0,162
3,3,3,3,37,Zach,Piller,2025,67,0,420,31,71,0,7,1743,30,1743,53,28,10,0,0,87,1,0,0,17,0,0,49,0,20,1015,82,21,91,90,0,3,30,0,2,0,73,0,0,0,0,62,100,0,0,6,0,1,0,0,69,0,7,420,7,0,3,23,78,30,5,1439,30,0,1,78,24,93,90,85,2,2,2,2,36,29,19,62,34,32,38,22,78,52,23,0,6,6,0,100,62,77,33,0,0,40,2025,0,77,161,999,0,5,-31,0,0,128
3,3,3,3,16,Jason,Mathews,69,38,0,4,30,58,0,7,1745,30,1745,40,33,12,0,0,83,2,1,1,20,0,0,42,0,2,1009,55,16,77,84,0,3,23,0,4,0,86,2,0,2,0,215,100,0,0,1,0,1,0,0,76,2,1,4,1,0,3,32,38,10,10,1432,13,0,1,95,36,83,70,76,2,2,2,2,10,32,35,35,11,50,1,36,60,25,17,0,5,5,23,100,21,78,29,25,31,10,69,0,77,125,999,0,6,-31,0,0,125
7,5,7,5,29,Peter,Sirmon,685,92,0,120,35,79,0,7,12213,30,12213,75,27,5,0,0,95,1,0,0,60,0,0,80,0,34,1015,85,88,36,50,0,8,32,0,2,0,65,0,0,0,0,160,100,3,3,3,0,30,0,0,59,1,4,120,4,0,4,37,71,59,4,1444,26,0,1,90,18,75,88,87,2,2,2,2,23,46,49,47,36,24,55,0,100,41,12,0,13,13,100,66,45,75,1,44,31,35,685,0,74,77,999,0,4,-31,0,0,126
4,4,4,4,22,Eddie,Berlin,72,73,0,0,23,90,0,7,14170,30,14170,90,26,3,0,1,52,0,5,5,70,0,0,84,1,28,1015,65,21,19,27,0,0,49,0,2,0,60,8,8,8,8,150,100,3,3,1,0,45,0,0,82,1,2,0,2,0,5,18,36,89,3,1408,51,0,1,95,20,45,68,54,0,0,0,0,17,10,100,18,37,0,46,0,39,18,26,0,3,3,51,33,0,9,0,45,0,13,72,0,71,35,999,77,3,-31,0,0,139
7,7,7,7,22,Shad,Meier,63,68,0,0,19,72,0,7,14186,30,14186,66,26,7,0,0,65,1,0,0,72,0,0,66,0,28,1015,70,21,51,52,1,6,64,0,1,0,0,0,0,0,0,96,100,0,0,1,0,29,0,0,84,2,1,0,1,0,3,19,25,65,3,1434,65,0,1,95,19,65,66,62,2,2,2,2,0,24,67,24,11,7,41,16,11,6,16,0,4,4,30,63,10,35,0,27,17,13,63,0,76,95,999,8,3,-31,0,0,130
4,4,4,4,27,Andre,Dyson,192,84,0,72,22,95,0,0,14324,30,14324,94,25,2,0,0,81,1,0,0,74,0,0,90,5,29,1015,85,55,19,33,0,7,36,0,0,0,54,8,8,8,8,233,100,3,3,1,0,45,0,0,22,0,3,72,3,0,2,27,77,88,3,1415,59,0,1,96,25,45,87,81,0,0,0,0,10,12,75,25,19,11,10,0,72,9,13,0,16,16,77,39,0,52,0,12,8,7,192,0,70,23,132,45,3,-31,0,0,170
2,2,2,2,49,Drew,Bennett,600,87,0,144,24,87,0,7,14752,30,14752,86,25,8,0,0,82,0,0,0,86,0,0,87,1,63,1009,70,17,33,45,0,1,58,0,2,0,75,0,0,0,0,226,100,0,0,3,0,0,0,0,83,2,3,144,3,0,15,54,68,85,3,1407,60,0,1,98,21,65,82,79,0,0,0,0,0,18,93,0,25,0,37,0,0,0,16,0,3,3,100,39,0,0,0,0,0,0,600,0,77,46,631,30,3,-31,0,0,141
6,6,6,6,25,Juqua,Thomas,63,82,0,0,22,78,0,1,14794,30,14794,69,26,12,0,0,91,1,0,0,25,0,0,65,3,63,1009,75,71,21,16,0,3,29,0,0,0,68,0,2,0,2,158,100,3,3,1,0,25,0,0,94,2,1,0,1,0,15,30,39,57,3,1445,19,0,1,95,15,66,70,64,3,3,3,3,8,40,44,46,18,16,43,0,100,32,17,0,10,10,31,66,22,72,16,11,40,17,63,0,74,90,999,0,3,-31,0,0,154
3,3,3,3,15,Albert,Haynesworth,900,70,0,80,19,83,0,5,14824,30,14824,66,23,14,0,0,74,0,0,0,21,0,0,65,5,15,1015,73,89,14,19,2,3,25,0,0,0,0,0,4,0,4,211,100,3,3,3,0,45,0,0,92,0,5,80,5,0,1,15,85,52,2,1421,14,0,1,62,21,90,90,69,2,2,2,2,32,25,14,50,22,31,39,0,100,8,18,0,12,12,0,82,26,82,25,64,35,18,900,1,78,160,215,10,2,-31,0,0,230
7,5,7,5,18,Rocky,Boiman,163,80,0,28,21,75,0,7,15332,30,15332,75,24,5,0,0,50,0,0,0,49,0,0,73,0,35,1015,72,85,21,50,0,6,22,0,3,0,0,0,0,0,0,152,100,0,0,2,0,1,0,0,50,2,4,28,4,0,4,18,54,59,2,1409,12,0,1,95,28,74,80,79,2,2,2,2,23,46,49,47,36,24,55,0,100,41,12,0,13,13,100,66,40,75,1,44,31,35,163,0,76,76,999,10,2,-31,0,0,125
5,7,5,7,21,Rocky,Calmus,240,84,0,48,12,78,0,4,15338,30,15338,73,24,8,0,0,50,0,0,0,49,0,0,72,0,12,1015,82,90,13,44,0,3,25,0,1,0,0,2,2,2,2,157,100,0,0,2,0,0,0,0,54,2,4,48,4,0,3,21,63,55,2,1413,21,0,1,95,10,77,84,82,3,3,3,3,0,16,46,13,36,0,38,0,5,0,30,0,14,14,20,29,35,21,0,8,0,27,240,1,75,78,999,10,2,-31,0,0,132
7,7,7,7,20,Tank,Williams,340,86,0,40,23,90,0,0,15355,30,15355,88,23,5,0,0,50,0,0,0,62,0,0,87,6,13,1015,84,85,10,42,0,7,33,0,0,0,0,0,0,0,0,200,100,3,3,2,0,30,0,0,25,2,4,40,4,0,2,19,83,84,2,1448,42,0,1,77,22,69,89,77,0,0,0,0,0,17,42,15,18,0,32,0,50,0,19,0,18,18,0,0,5,50,0,13,0,9,340,0,74,63,618,35,2,-31,2,0,424
3,3,3,3,21,Lamont,Thompson,38,85,0,0,17,91,0,14,15392,30,15392,89,25,1,0,0,50,0,0,0,75,0,0,82,4,9,1009,67,62,11,17,0,8,34,0,0,0,0,0,0,0,0,251,100,3,3,1,0,50,0,0,28,2,1,0,1,0,2,21,65,84,2,1446,48,0,1,90,18,64,84,70,2,2,2,2,0,16,33,31,21,0,11,0,52,2,9,1,17,17,45,67,10,22,0,7,0,10,38,0,73,60,999,30,1,-31,0,0,165
7,7,7,7,22,Mike,Echols,120,81,0,24,10,88,0,1,15394,30,15394,87,25,2,0,0,50,0,0,0,60,0,0,87,4,11,1015,82,58,19,27,0,7,25,0,0,0,0,0,0,0,0,258,100,0,0,1,0,0,0,0,20,2,3,24,3,0,4,23,36,80,2,1416,29,0,1,95,10,53,69,59,2,2,2,2,7,11,75,38,8,2,35,26,20,13,8,0,16,16,66,64,0,65,0,0,16,10,120,0,70,25,999,50,2,-31,0,0,167
4,3,4,3,17,Tony,Beckham,90,78,0,0,17,88,0,5,15594,30,15594,89,25,2,0,0,74,0,0,0,64,0,0,86,5,17,1015,65,63,29,41,0,7,34,0,0,0,79,0,0,0,0,265,100,4,4,1,0,32,0,0,24,2,3,0,3,0,4,17,43,78,2,1406,36,0,1,95,24,49,72,60,0,0,0,0,4,10,61,7,41,8,37,0,50,0,26,0,16,16,100,18,0,61,0,27,0,8,90,0,73,27,999,12,2,-31,0,0,175
4,4,4,4,24,Carlos,Hall,93,80,0,3,21,87,0,0,15675,30,15675,79,25,12,0,0,89,0,0,0,35,0,0,74,4,29,1015,86,75,16,21,0,3,35,0,0,0,91,0,2,0,2,10,100,0,0,1,0,1,0,0,97,0,3,3,3,0,7,19,73,57,2,1419,33,5,1,90,26,74,85,71,2,2,2,2,8,40,44,46,18,16,43,0,100,32,17,0,11,11,31,66,22,72,1,11,40,17,93,0,76,101,999,0,2,-31,0,0,215
7,7,7,7,16,Darrell,Hill,93,84,0,3,10,89,0,7,15742,30,15742,90,25,2,0,1,50,0,0,0,62,0,0,86,3,14,1015,76,27,17,18,0,0,45,0,0,0,0,8,8,8,8,137,100,3,3,1,0,40,0,0,80,2,3,3,3,0,7,10,32,90,2,1423,41,0,1,95,12,52,66,57,0,0,0,0,0,5,79,0,17,0,28,0,0,0,18,0,3,3,0,0,0,33,0,0,0,0,93,0,75,40,999,70,2,-31,0,0,153
